city,category,window,count,activity_ratio,z_score,trend,stability_score,action,confidence,confidence_score,reason,data_source
boston,housing,2026-05-13 19:00:00,3,1.373,0.513,stable,0.833,DEFER,LOW,0.389,"Activity elevated (1.37x baseline, z=+0.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-13 19:00:00,1,1.0,0.026,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-13 19:00:00,5,1.768,1.158,stable,0.333,DEFER,LOW,0.362,"Activity elevated (1.77x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-13 19:00:00,2,1.302,0.356,stable,0.333,DEFER,LOW,0.379,"Activity elevated (1.30x baseline, z=+0.4σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-13 19:00:00,4,1.576,0.822,falling,0.333,DEFER,LOW,0.37,"Activity elevated (1.58x baseline, z=+0.8σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-14 01:00:00,0,0.0,-1.391,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-14 01:00:00,0,0.0,-0.848,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-14 01:00:00,0,0.0,-1.515,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-14 01:00:00,1,0.65,-0.413,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-14 01:00:00,0,0.0,-1.428,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-14 07:00:00,0,0.0,-1.392,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-14 07:00:00,0,0.0,-0.848,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-14 07:00:00,0,0.0,-1.511,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-14 07:00:00,0,0.0,-1.186,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-14 07:00:00,0,0.0,-1.425,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-14 13:00:00,2,0.898,-0.142,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-14 13:00:00,2,2.0,0.894,rising,0.333,DEFER,MEDIUM,0.497,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-14 13:00:00,7,2.45,2.187,rising,0.5,DEFER,MEDIUM,0.564,"Activity elevated (2.45x baseline, z=+2.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-14 13:00:00,2,1.27,0.322,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-14 13:00:00,3,1.186,0.264,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-14 19:00:00,10,4.498,4.873,rising,0.333,DEFER,HIGH,0.737,"Activity elevated (4.50x baseline, z=+4.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-14 19:00:00,0,0.0,-0.867,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-14 19:00:00,2,0.699,-0.451,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-14 19:00:00,1,0.632,-0.441,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-14 19:00:00,3,1.173,0.248,stable,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-15 01:00:00,0,0.0,-1.396,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-15 01:00:00,0,0.0,-0.861,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-15 01:00:00,0,0.0,-1.499,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-15 01:00:00,0,0.0,-1.204,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-15 01:00:00,1,0.39,-0.875,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-15 07:00:00,3,1.339,0.472,rising,0.167,DEFER,LOW,0.367,"Activity elevated (1.34x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-15 07:00:00,1,1.0,0.01,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-15 07:00:00,3,1.053,0.08,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-15 07:00:00,1,0.628,-0.448,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-15 07:00:00,2,0.78,-0.316,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-15 13:00:00,3,1.325,0.455,rising,0.833,DEFER,MEDIUM,0.482,"Activity elevated (1.32x baseline, z=+0.5σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-15 13:00:00,1,1.0,0.01,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-15 13:00:00,8,2.777,2.672,stable,0.833,DEFER,MEDIUM,0.573,"Activity elevated (2.78x baseline, z=+2.7σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-15 13:00:00,1,0.63,-0.447,stable,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-15 13:00:00,3,1.152,0.221,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-15 19:00:00,2,0.882,-0.166,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-15 19:00:00,2,2.0,0.917,rising,0.333,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-15 19:00:00,2,0.695,-0.457,stable,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-15 19:00:00,0,0.0,-1.213,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-15 19:00:00,1,0.387,-0.891,stable,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-16 01:00:00,1,0.444,-0.785,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-16 01:00:00,0,0.0,-0.848,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-16 01:00:00,0,0.0,-1.492,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-16 01:00:00,0,0.0,-1.212,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-16 01:00:00,0,0.0,-1.459,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-16 07:00:00,4,1.785,1.102,rising,0.167,DEFER,MEDIUM,0.494,"Activity elevated (1.78x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-16 07:00:00,0,0.0,-0.851,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-16 07:00:00,2,0.699,-0.45,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-16 07:00:00,0,0.0,-1.212,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-16 07:00:00,1,0.387,-0.896,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-16 13:00:00,4,1.771,1.08,rising,0.5,DEFER,MEDIUM,0.609,"Activity elevated (1.77x baseline, z=+1.1σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-16 13:00:00,2,2.0,0.917,stable,0.5,DEFER,LOW,0.367,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-16 13:00:00,3,1.045,0.066,stable,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-16 13:00:00,3,1.902,1.093,stable,0.333,DEFER,LOW,0.382,"Activity elevated (1.90x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-16 13:00:00,5,1.916,1.347,stable,0.333,DEFER,LOW,0.384,"Activity elevated (1.92x baseline, z=+1.3σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-16 19:00:00,2,0.888,-0.157,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-16 19:00:00,0,0.0,-0.851,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-16 19:00:00,4,1.386,0.576,stable,0.833,DEFER,LOW,0.305,"Activity elevated (1.39x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-16 19:00:00,1,0.63,-0.445,stable,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-16 19:00:00,3,1.135,0.199,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-17 01:00:00,0,0.0,-1.401,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-17 01:00:00,0,0.0,-0.858,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-17 01:00:00,0,0.0,-1.5,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-17 01:00:00,1,0.633,-0.444,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-17 01:00:00,0,0.0,-1.481,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-17 07:00:00,0,0.0,-1.401,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-17 07:00:00,1,1.0,0.021,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-17 07:00:00,3,1.035,0.052,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-17 07:00:00,1,0.635,-0.439,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-17 07:00:00,2,0.75,-0.372,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-17 13:00:00,3,1.325,0.453,rising,0.5,DEFER,LOW,0.365,"Activity elevated (1.32x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-17 13:00:00,1,1.0,0.026,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-17 13:00:00,2,0.689,-0.466,stable,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-17 13:00:00,4,2.585,1.883,rising,0.5,DEFER,MEDIUM,0.614,"Activity elevated (2.58x baseline, z=+1.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-17 13:00:00,3,1.116,0.173,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-17 19:00:00,4,1.764,1.066,rising,0.333,DEFER,MEDIUM,0.578,"Activity elevated (1.76x baseline, z=+1.1σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-17 19:00:00,0,0.0,-0.85,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-17 19:00:00,5,1.723,1.081,falling,0.667,DEFER,LOW,0.305,"Activity elevated (1.72x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-17 19:00:00,0,0.0,-1.195,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-17 19:00:00,5,1.846,1.277,rising,0.5,DEFER,MEDIUM,0.504,"Activity elevated (1.85x baseline, z=+1.3σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-18 01:00:00,0,0.0,-1.391,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-18 01:00:00,0,0.0,-0.854,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-18 01:00:00,0,0.0,-1.504,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-18 01:00:00,0,0.0,-1.199,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-18 01:00:00,0,0.0,-1.512,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-18 07:00:00,0,0.0,-1.391,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-18 07:00:00,3,3.0,1.793,rising,0.167,DEFER,MEDIUM,0.617,"Activity elevated (3.00x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-18 07:00:00,4,1.371,0.558,rising,0.167,DEFER,MEDIUM,0.402,"Activity elevated (1.37x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-18 07:00:00,0,0.0,-1.197,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-18 07:00:00,2,0.738,-0.397,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-18 13:00:00,0,0.0,-1.385,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-18 13:00:00,0,0.0,-0.87,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-18 13:00:00,0,0.0,-1.501,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-18 13:00:00,1,0.639,-0.431,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-18 13:00:00,3,1.102,0.154,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-18 19:00:00,3,1.33,0.455,rising,0.167,DEFER,LOW,0.366,"Activity elevated (1.33x baseline, z=+0.5σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-18 19:00:00,1,1.0,0.029,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-18 19:00:00,2,0.68,-0.484,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-18 19:00:00,2,1.275,0.329,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-18 19:00:00,2,0.73,-0.413,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-19 01:00:00,1,0.44,-0.774,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-19 01:00:00,0,0.0,-0.858,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-19 01:00:00,0,0.0,-1.518,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-19 01:00:00,1,0.644,-0.423,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-19 01:00:00,0,0.0,-1.542,falling,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-19 07:00:00,1,0.44,-0.774,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-19 07:00:00,0,0.0,-0.855,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-19 07:00:00,0,0.0,-1.521,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-19 07:00:00,0,0.0,-1.187,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-19 07:00:00,1,0.362,-0.979,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-19 13:00:00,1,0.439,-0.777,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-19 13:00:00,0,0.0,-0.842,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-19 13:00:00,2,0.689,-0.471,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-19 13:00:00,1,0.65,-0.414,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-19 13:00:00,4,1.458,0.702,rising,0.167,DEFER,MEDIUM,0.415,"Activity elevated (1.46x baseline, z=+0.7σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-19 19:00:00,0,0.0,-1.392,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-19 19:00:00,2,2.0,0.923,rising,0.667,DEFER,MEDIUM,0.497,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-19 19:00:00,4,1.366,0.557,rising,0.833,DEFER,MEDIUM,0.402,"Activity elevated (1.37x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-19 19:00:00,2,1.29,0.343,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-19 19:00:00,0,0.0,-1.534,falling,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-20 01:00:00,0,0.0,-1.388,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-20 01:00:00,0,0.0,-0.859,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-20 01:00:00,2,0.686,-0.479,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-20 01:00:00,1,0.65,-0.413,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-20 01:00:00,1,0.362,-0.975,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-20 07:00:00,0,0.0,-1.385,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-20 07:00:00,0,0.0,-0.859,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-20 07:00:00,0,0.0,-1.526,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-20 07:00:00,0,0.0,-1.183,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-20 07:00:00,0,0.0,-1.531,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-20 13:00:00,1,0.436,-0.785,stable,0.667,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-20 13:00:00,1,1.0,0.034,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-20 13:00:00,1,0.343,-1.005,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-20 13:00:00,3,1.946,1.117,rising,0.333,DEFER,MEDIUM,0.459,"Activity elevated (1.95x baseline, z=+1.1σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-20 13:00:00,3,1.072,0.111,rising,0.5,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-20 19:00:00,3,1.311,0.432,stable,0.167,DEFER,LOW,0.263,"Activity elevated (1.31x baseline, z=+0.4σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,infrastructure,2026-05-20 19:00:00,2,2.0,0.922,rising,0.167,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+0.9σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-20 19:00:00,1,0.345,-0.997,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-20 19:00:00,1,0.654,-0.408,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-20 19:00:00,0,0.0,-1.533,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-21 01:00:00,2,0.873,-0.177,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-21 01:00:00,0,0.0,-0.85,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-21 01:00:00,1,0.35,-0.98,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-21 01:00:00,3,2.004,1.166,rising,0.167,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-21 01:00:00,1,0.365,-0.965,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-21 07:00:00,0,0.0,-1.39,stable,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-21 07:00:00,0,0.0,-0.854,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-21 07:00:00,1,0.35,-0.98,falling,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,parking,2026-05-21 07:00:00,2,1.331,0.386,stable,0.167,DEFER,MEDIUM,0.413,"Activity elevated (1.33x baseline, z=+0.4σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-21 07:00:00,2,0.73,-0.411,rising,0.0,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,housing,2026-05-21 13:00:00,2,0.877,-0.17,rising,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-21 13:00:00,3,3.0,1.786,rising,0.5,DEFER,MEDIUM,0.647,"Activity elevated (3.00x baseline, z=+1.8σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,noise,2026-05-21 13:00:00,4,1.393,0.599,rising,0.333,DEFER,LOW,0.376,"Activity elevated (1.39x baseline, z=+0.6σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-21 13:00:00,1,0.66,-0.399,falling,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,sanitation,2026-05-21 13:00:00,7,2.543,2.345,rising,0.667,DEFER,MEDIUM,0.608,"Activity elevated (2.54x baseline, z=+2.3σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-21 19:00:00,1,0.44,-0.774,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,infrastructure,2026-05-21 19:00:00,1,1.0,0.01,falling,0.167,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
boston,noise,2026-05-21 19:00:00,5,1.736,1.126,stable,0.333,DEFER,MEDIUM,0.474,"Activity elevated (1.74x baseline, z=+1.1σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,parking,2026-05-21 19:00:00,3,2.0,1.166,rising,0.333,DEFER,MEDIUM,0.467,"Activity elevated (2.00x baseline, z=+1.2σ) but stability not yet confirmed (1/3 windows). Awaiting further evidence.",synthetic
boston,sanitation,2026-05-21 19:00:00,4,1.445,0.677,stable,0.333,DEFER,MEDIUM,0.43,"Activity elevated (1.45x baseline, z=+0.7σ) but stability not yet confirmed (2/3 windows). Awaiting further evidence.",synthetic
boston,housing,2026-05-22 01:00:00,0,0.0,-1.378,rising,0.333,WAIT,LOW,0.1,Activity is at or below baseline. No evidence of stress.,synthetic
